image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
002918,,2021-04-30,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002919,,2021-09-11,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002920,,2021-09-11,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002921,,2021-09-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002922,,2021-09-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002923,,2021-06-13,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002924,,2021-06-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002925,,2021-11-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002926,,2021-11-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002927,,NONE-04-08,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
002928,,NONE-04-08,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
002929,,2022-09-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002930,,2022-09-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002931,,2022-06-30,,approved,medium,두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002932,,2022-02-01,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002933,,2022-02-01,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002934,,2022-02-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002935,,2022-02-02,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002936,,2021-11-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002937,,2021-11-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002938,,2021-10-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
002939,,2022-07-29,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002940,,2022-07-29,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002941,,2021-07-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002942,,2021-07-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002943,,2020-06-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002944,,2020-06-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002945,,2023-08-27,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002946,,2021-09-25,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002947,,2021-09-25,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002948,,2021-08-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002949,,2021-08-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002950,,2021-04-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002951,,2021-04-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002952,,2021-11-03,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002953,,2020-05-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002954,,2021-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002955,,2022-11-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002956,,2021-01-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002957,,2021-01-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002958,,2022-07-27,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002959,,2022-07-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002960,,2021-10-08,,approved,medium,다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002961,,2021-11-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002962,,2020-03-13,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002963,,2020-11-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002964,,2022-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002965,,2022-09-03,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002966,,2021-09-03,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002967,,2021-09-03,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002968,,2021-05-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002969,,2021-07-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002970,,2022-11-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002971,,2022-11-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002972,,2022-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002973,,2022-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002974,,2022-03-15,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002975,,2022-03-15,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002976,,2020-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002977,,2020-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002978,,2020-07-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002979,,2020-07-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002980,,2021-12-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002981,,2021-12-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002982,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002983,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002984,,2021-05-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002985,,2021-05-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002986,,2022-04-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002987,,2022-04-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002988,,2021-07-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002989,,2021-07-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002990,,2021-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002991,,2021-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002992,,2021-02-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002993,,2021-11-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002994,,2022-07-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002995,,2022-07-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002996,,2022-10-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002997,,2022-10-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002998,,2021-10-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
002999,,2021-10-07,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003000,,2021-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003001,,2021-12-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003002,,2022-06-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003003,,2022-11-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003004,,2023-05-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003005,,2023-05-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003006,,2022-05-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003007,,2021-11-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003008,,2021-10-05,,approved,hard,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003009,,2021-10-05,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003010,,2021-12-11,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003011,,2021-12-11,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003012,,2024-01-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003013,,2024-01-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003014,,2021-06-12,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003015,,2022-07-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003016,,2022-07-01,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003017,,2022-02-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003018,,2023-01-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003019,,2021-11-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003020,,2021-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003021,,2021-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003022,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003023,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003024,,2021-09-13,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003025,,2021-09-13,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003026,,2021-04-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003027,,2021-09-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003028,,2021-09-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003029,,2021-11-02,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003030,,2021-11-02,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003031,,2020-07-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003032,,2021-04-12,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003033,,2022-11-21,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003034,,2022-11-21,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003035,,2022-08-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003036,,2022-08-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003037,,2021-02-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003038,,2021-02-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003039,,2021-03-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003040,,2021-03-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003041,,2022-01-17,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003042,,2022-01-17,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003043,,2020-07-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003044,,2022-05-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003045,,2022-05-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003046,,2021-10-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003047,,2021-04-07,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003048,,2021-04-07,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003049,,2021-02-16,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003050,,2021-02-16,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003051,,2020-12-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003052,,2020-12-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003053,,2021-10-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003054,,2021-10-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003055,,2021-03-06,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003056,,2021-03-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003057,,2022-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003058,,2022-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003059,,2021-10-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003060,,2021-10-04,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003061,,2022-03-05,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003062,,2022-03-05,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003063,,2021-10-18,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003064,,2021-10-18,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003065,,2021-11-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003066,,2021-11-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003067,,2021-06-15,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003068,,2021-06-15,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003069,,2020-08-09,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003070,,2020-08-09,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003071,,2021-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003072,,2021-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003073,,2021-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003074,,2021-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003075,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003076,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003077,,2021-12-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003078,,2021-12-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003079,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003080,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003081,,2021-12-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003082,,2021-12-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003083,,2021-12-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003084,,2021-12-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003085,,2021-06-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003086,,2021-06-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003087,,2021-06-30,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003088,,2021-06-30,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003089,,2021-09-15,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003090,,2021-09-15,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003091,,2021-09-17,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003092,,2021-09-17,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003093,,2023-01-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003094,,2023-01-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003095,,2022-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003096,,2022-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003097,,2021-04-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003098,,2021-04-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003099,,2022-08-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003100,,2022-11-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003101,,2022-11-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003102,,2022-03-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003103,,2022-03-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003104,,2023-12-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003105,,2023-12-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003106,,2021-01-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003107,,2021-01-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003108,,2022-07-16,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003109,,2022-07-16,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003110,,2021-06-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003111,,2021-06-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003112,,2021-03-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003113,,2021-03-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003114,,2021-09-25,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003115,,2021-09-25,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003116,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003117,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003118,,2021-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003119,,2021-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003120,,2021-09-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003121,,2021-09-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003122,,2021-09-15,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003123,,2021-09-15,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003124,,2021-03-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003125,,2021-03-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003126,,2021-02-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003127,,2021-02-16,,approved,hard,제조일자·소비기한 동시;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003128,,2022-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003129,,2022-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003130,,2022-03-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003131,,2022-03-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003132,,2021-05-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003133,,2021-05-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003134,,2021-10-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003135,,2021-10-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003136,,2022-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003137,,2022-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003138,,2022-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003139,,2022-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003140,,2021-07-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003141,,2021-07-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003142,,2021-12-11,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003143,,2021-12-11,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003144,,2022-01-11,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003145,,2022-01-11,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003146,,2021-04-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003147,,2021-04-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003148,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003149,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003150,,2021-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003151,,2021-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003152,,2021-06-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003153,,2021-06-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003154,,2021-07-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003155,,2021-07-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003156,,2021-10-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003157,,2021-10-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003158,,2021-04-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003159,,2020-04-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003160,,2021-06-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003161,,2021-10-NONE,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003162,,2021-09-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003163,,2021-02-16,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003164,,2021-02-09,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003165,,2021-09-17,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003166,,2021-07-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
003167,,2021-10-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003168,,2021-09-18,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003169,,2021-04-18,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003170,,2020-04-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003171,,2021-11-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
003172,,2020-06-21,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
