image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
AMLC001903,,2022-02-20,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001904,,2022-01-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001905,,2021-05-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001906,,2021-05-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001907,,2022-09-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001908,,2021-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001909,,2023-06-01,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001910,,2021-11-06,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001911,,2021-03-16,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001912,,2021-12-01,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001913,,2021-12-08,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001914,,2021-10-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001915,,2024-05-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001916,,2021-10-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001917,,2021-09-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001918,,2021-10-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001919,,2021-04-06,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001920,,2021-04-22,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001921,,2021-04-18,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001922,,2022-06-22,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001923,,2021-04-03,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001924,,2021-12-06,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001925,,2023-04-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001926,,2022-10-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001927,,2021-03-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001928,,2021-04-28,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001929,,2021-12-27,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001930,,2021-09-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001931,,2021-04-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001932,,2023-01-13,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001933,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001934,,2023-01-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001935,,2023-01-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001936,,2021-04-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001937,,2021-06-28,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001938,,2022-01-04,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001939,,2022-12-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001940,,2021-11-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001941,,2021-10-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001942,,2022-11-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001943,,2021-07-03,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001944,,2022-01-02,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001945,,2022-05-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001946,,2021-08-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001947,,2021-06-30,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001948,,2021-08-01,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001949,,2022-08-02,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001950,,2021-05-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001951,,2023-09-22,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001952,,2023-06-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001953,,2020-03-09,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001954,,2021-12-30,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001955,,2021-08-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001956,,2021-08-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001957,,2021-08-11,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001958,,2022-09-13,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001959,,2023-06-02,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001960,,2022-06-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001961,,2021-03-25,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001962,,2021-08-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001963,,2023-03-02,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001964,,2022-02-28,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001965,,2021-08-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001966,,2021-02-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001967,,2021-04-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001968,,2021-04-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001969,,2022-12-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001970,,2021-06-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001971,,2021-04-13,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001972,,2023-12-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001973,,2022-07-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001974,,2022-01-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001975,,2021-07-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001976,,2021-11-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001977,,2021-03-31,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001978,,2024-02-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001979,,2021-07-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001980,,2021-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001981,,2022-08-03,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001982,,2020-07-22,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001983,,2023-03-NONE,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001984,,2021-05-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001985,,2021-10-30,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001986,,2021-07-21,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001987,,2021-06-30,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001988,,2020-11-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001989,,2022-09-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001990,,2021-04-30,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001991,,2021-09-11,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001992,,2021-09-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001993,,2021-06-13,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001994,,2021-11-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001995,,NONE-04-08,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001996,,2022-09-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001997,,2022-06-30,,approved,medium,두 자리 연도;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001998,,2022-02-01,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC001999,,2022-02-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002000,,2021-11-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002001,,2021-10-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002002,,2022-07-29,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002003,,2021-07-05,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002004,,2020-06-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002005,,2023-08-27,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002006,,2021-09-25,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002007,,2021-08-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002008,,2021-04-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002009,,2021-11-03,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002010,,2020-05-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002011,,2021-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002012,,2022-11-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002013,,2021-01-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002014,,2022-07-27,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002015,,2021-10-08,,approved,medium,다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002016,,2021-11-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002017,,2020-03-13,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002018,,2020-11-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002019,,2022-09-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002020,,2021-09-03,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002021,,2021-05-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002022,,2021-07-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002023,,2022-11-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002024,,2022-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002025,,2022-03-15,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002026,,2020-05-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002027,,2020-07-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002028,,2021-12-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002029,,2021-09-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002030,,2021-05-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002031,,2022-04-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002032,,2021-07-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002033,,2021-03-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002034,,2021-02-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002035,,2021-11-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002036,,2022-07-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002037,,2022-10-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002038,,2021-10-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002039,,2021-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002040,,2021-12-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002041,,2022-06-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002042,,2022-11-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002043,,2023-05-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002044,,2022-05-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002045,,2021-11-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002046,,2021-10-05,,approved,hard,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002047,,2021-12-11,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002048,,2024-01-29,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002049,,2022-07-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002050,,2022-02-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002051,,2023-01-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002052,,2021-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002053,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002054,,2021-09-13,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002055,,2021-04-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002056,,2021-09-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002057,,2021-11-02,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002058,,2020-07-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002059,,2021-04-12,,approved,hard,제조일자·소비기한 동시;두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002060,,2022-11-21,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002061,,2022-08-28,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002062,,2021-02-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002063,,2021-03-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002064,,2022-01-17,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002065,,2020-07-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002066,,2022-05-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002067,,2021-10-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002068,,2021-04-07,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002069,,2021-02-16,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002070,,2020-12-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002071,,2021-10-28,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002072,,2021-03-06,,approved,medium,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002073,,2022-02-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002074,,2021-10-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002075,,2022-03-05,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002076,,2021-10-18,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002077,,2021-11-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002078,,2021-06-15,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002079,,2020-08-09,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002080,,2021-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002081,,2021-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002082,,2021-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002083,,2021-12-13,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002084,,2021-11-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002085,,2021-12-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002086,,2021-12-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002087,,2021-06-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002088,,2021-06-30,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002089,,2021-09-15,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002090,,2021-09-17,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002091,,2023-01-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002092,,2022-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002093,,2021-04-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002094,,2022-11-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002095,,2022-03-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002096,,2023-12-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002097,,2021-01-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002098,,2022-07-16,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002099,,2021-06-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002100,,2021-03-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002101,,2021-09-25,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002102,,2021-12-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002103,,2021-07-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002104,,2021-09-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002105,,2021-09-15,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002106,,2021-03-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002107,,2021-02-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002108,,2022-08-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002109,,2022-03-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002110,,2021-05-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002111,,2021-10-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002112,,2022-11-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002113,,2022-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002114,,2021-07-12,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002115,,2021-12-11,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002116,,2022-01-11,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002117,,2021-04-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002118,,2022-01-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002119,,2021-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002120,,2021-06-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002121,,2021-07-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002122,,2021-10-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002123,,2021-04-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002124,,2020-04-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002125,,2021-06-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002126,,2021-10-NONE,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002127,,2021-09-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002128,,2021-02-16,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002129,,2021-02-09,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002130,,2021-09-17,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002131,,2021-07-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002132,,2021-10-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002133,,2021-09-18,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002134,,2021-04-18,,approved,medium,두 자리 연도;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002135,,2020-04-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002136,,2021-11-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
AMLC002137,,2020-06-21,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
