image_id,image_path,fold,group_id,image_sha256
AMLC001981,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001981.jpg,3,sha256:b99c1c6db034ef907e9946527c4b46402cdc38640ace0ef3b3379a40825e5d13,b99c1c6db034ef907e9946527c4b46402cdc38640ace0ef3b3379a40825e5d13
AMLC001982,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001982.jpg,5,sha256:0ab1a1b9f6139369cb7b8217126d949dbf624e3fae0f49d94207015968f719ac,0ab1a1b9f6139369cb7b8217126d949dbf624e3fae0f49d94207015968f719ac
AMLC001983,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001983.jpg,5,sha256:bf2a99b2e241c4c861caf30ed0b6709e6973e6e4cca004897129b8692eb9bf21,bf2a99b2e241c4c861caf30ed0b6709e6973e6e4cca004897129b8692eb9bf21
AMLC001984,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001984.jpg,4,sha256:2d14061a94aed27fa406431aa386c5498fbfb1686350380e9245ae36a34e2644,2d14061a94aed27fa406431aa386c5498fbfb1686350380e9245ae36a34e2644
AMLC001985,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001985.jpg,5,sha256:d37a68468c5bd25a8951bc60cb690b02bd1d3721d5acb232108dcd0edad5b56f,d37a68468c5bd25a8951bc60cb690b02bd1d3721d5acb232108dcd0edad5b56f
AMLC001986,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001986.jpg,3,sha256:a19f8f9b07e8930a8af75f2c97ab05800a0249880adb7f0d861af0b68b8a4888,a19f8f9b07e8930a8af75f2c97ab05800a0249880adb7f0d861af0b68b8a4888
AMLC001987,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001987.jpg,3,sha256:09b49d505e54c624b39dacc22468d83f6fbc8dd2002b1d7a029c01d452cd5ee5,09b49d505e54c624b39dacc22468d83f6fbc8dd2002b1d7a029c01d452cd5ee5
AMLC001988,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001988.jpg,5,sha256:41a454ad4059ffd9dfcf74fc9cd2e7e68ff4f84e97c70d86920dc4e1f5c538ae,41a454ad4059ffd9dfcf74fc9cd2e7e68ff4f84e97c70d86920dc4e1f5c538ae
AMLC001989,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001989.jpg,1,sha256:9ae9bbc84dd58a9a12f988ae6301d28fe7eaf1824cc8a380d612312bb773dd7d,9ae9bbc84dd58a9a12f988ae6301d28fe7eaf1824cc8a380d612312bb773dd7d
AMLC001990,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001990.jpg,3,sha256:2d99591ee785e7034db650b2136d4e1e4946d763397cfd15298908b6ba41e22f,2d99591ee785e7034db650b2136d4e1e4946d763397cfd15298908b6ba41e22f
AMLC001991,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001991.jpg,3,sha256:d3c9a64abf3a37d583b84094d64977cd93feced5212f5c7647ac4296fda2634e,d3c9a64abf3a37d583b84094d64977cd93feced5212f5c7647ac4296fda2634e
AMLC001992,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001992.jpg,2,sha256:015cfaea0efa3776dfee0891f7054a2f2cc7e8833665c3244f86e2447e6b7661,015cfaea0efa3776dfee0891f7054a2f2cc7e8833665c3244f86e2447e6b7661
AMLC001993,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001993.jpg,2,sha256:845e578b56ad51bab7284e6202d5c1141912d8b3c230304481104669cf579f90,845e578b56ad51bab7284e6202d5c1141912d8b3c230304481104669cf579f90
AMLC001994,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001994.jpg,5,sha256:47de7b2ed99934601bacf5d3585e9fd3759252d878000f33f303c9ad0fde481f,47de7b2ed99934601bacf5d3585e9fd3759252d878000f33f303c9ad0fde481f
AMLC001995,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001995.jpg,2,sha256:ceb59102ed87fe7af4c3ec42d1056c2df9f60b985f14f64fc86931634baf476d,ceb59102ed87fe7af4c3ec42d1056c2df9f60b985f14f64fc86931634baf476d
AMLC001996,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001996.jpg,4,sha256:3e761ba0b7496ffca5b4f1e787003feeaf67a2c77efa92a36f8a69de23c6c9c3,3e761ba0b7496ffca5b4f1e787003feeaf67a2c77efa92a36f8a69de23c6c9c3
AMLC001997,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001997.jpg,5,sha256:98627ae77a91d8b2d9e52426170c01a8bd7aba52b1d9d69d002da5a8bd9737ad,98627ae77a91d8b2d9e52426170c01a8bd7aba52b1d9d69d002da5a8bd9737ad
AMLC001998,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001998.jpg,3,sha256:b94aa1e496e17107d2809fe292bed99bbb2474ac2d0898083199fbd3c25b19b8,b94aa1e496e17107d2809fe292bed99bbb2474ac2d0898083199fbd3c25b19b8
AMLC001999,C:\ITDA_OCR_CODE\학습대상데이터\AMLC001999.jpg,2,sha256:d25d7b86220ccdf973eb18ccfc90f5033df21543407c2c5aebcf003dedfa4bd8,d25d7b86220ccdf973eb18ccfc90f5033df21543407c2c5aebcf003dedfa4bd8
AMLC002000,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002000.jpg,5,sha256:0d595ab89e6cdf893e33c04616f1db16509d6db8f695f56255fa537ae22f763b,0d595ab89e6cdf893e33c04616f1db16509d6db8f695f56255fa537ae22f763b
AMLC002001,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002001.jpg,3,sha256:912cb3ea944ef2cb6563044af8fa2e9cc4bc419228a7d321c96c835e7b1116f2,912cb3ea944ef2cb6563044af8fa2e9cc4bc419228a7d321c96c835e7b1116f2
AMLC002002,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002002.jpg,3,sha256:08d4e1ae1c654b0520651cff6052598b5c6bd1b8d9052ab833ef6e2ea30dfabd,08d4e1ae1c654b0520651cff6052598b5c6bd1b8d9052ab833ef6e2ea30dfabd
AMLC002003,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002003.jpg,5,sha256:548a1f35dd68d81a07d881976d217ca458af9b9a71b8a9196e4fbedffc3e3d47,548a1f35dd68d81a07d881976d217ca458af9b9a71b8a9196e4fbedffc3e3d47
AMLC002004,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002004.jpg,3,sha256:ebc0de12f6ef259c2101d9ce257c7a2d304ef61f0561371e0f46bf025eeac725,ebc0de12f6ef259c2101d9ce257c7a2d304ef61f0561371e0f46bf025eeac725
AMLC002005,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002005.jpg,1,sha256:2c479b7c49403536df5098997e4ae393bbbba244f4292dca0bf157f235045a08,2c479b7c49403536df5098997e4ae393bbbba244f4292dca0bf157f235045a08
AMLC002006,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002006.jpg,5,sha256:e68d61d26ada46da8b443aa89d35404f624ad832d816de710ec8b2502138b455,e68d61d26ada46da8b443aa89d35404f624ad832d816de710ec8b2502138b455
AMLC002007,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002007.jpg,1,sha256:fe2b48a02af3465d73cbd16d7abdc937a2a0647d9eef1520b89b0cc945f1a8d1,fe2b48a02af3465d73cbd16d7abdc937a2a0647d9eef1520b89b0cc945f1a8d1
AMLC002008,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002008.jpg,3,sha256:ccc5f932111eafd8d18ec1af42f8f4a23bfe1d78b8017bec3fe13490108d5752,ccc5f932111eafd8d18ec1af42f8f4a23bfe1d78b8017bec3fe13490108d5752
AMLC002009,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002009.jpg,4,sha256:7ed1723f41cd0dc6225c2a11f850ab5b79ab58da6ceaf83eb820416dfb5aa7ed,7ed1723f41cd0dc6225c2a11f850ab5b79ab58da6ceaf83eb820416dfb5aa7ed
AMLC002010,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002010.jpg,4,sha256:aa30ce7a83765aec53a85c6b57f0172ad7f043dec63291270ec0f9c656fbb095,aa30ce7a83765aec53a85c6b57f0172ad7f043dec63291270ec0f9c656fbb095
AMLC002011,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002011.jpg,4,sha256:e444c84067c7cf50dffde70e56e270eacf88eb56cbf0fa3d3edd7f0db69e95e9,e444c84067c7cf50dffde70e56e270eacf88eb56cbf0fa3d3edd7f0db69e95e9
AMLC002012,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002012.jpg,3,sha256:e4b45458d8b1383dfb68a33e1c942294f6719320599382d7cad2df383c0d062c,e4b45458d8b1383dfb68a33e1c942294f6719320599382d7cad2df383c0d062c
AMLC002013,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002013.jpg,1,sha256:f35eff6037f78f8cdd46a875cf473a4570f739ee6ecfb23b819ca9d848bd86c9,f35eff6037f78f8cdd46a875cf473a4570f739ee6ecfb23b819ca9d848bd86c9
AMLC002014,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002014.jpg,5,sha256:be631c6a7246ff2894b967dbf49ee144fed6645f7bb3e8d131e97ca73f3bf2ea,be631c6a7246ff2894b967dbf49ee144fed6645f7bb3e8d131e97ca73f3bf2ea
AMLC002015,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002015.jpg,5,sha256:bcf505a01a95aa31928872213ffe0eb091c793690cb42ebb80c10c6db3041a4b,bcf505a01a95aa31928872213ffe0eb091c793690cb42ebb80c10c6db3041a4b
AMLC002016,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002016.jpg,4,sha256:599b707729038862de35f345b899dad9ddbe0abcc1ae825cc514fc77e7dbc28b,599b707729038862de35f345b899dad9ddbe0abcc1ae825cc514fc77e7dbc28b
AMLC002017,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002017.jpg,2,sha256:0d65e510a163392e8db050889b358c5e63d80e871dc8c2d3491ae495a087c0f0,0d65e510a163392e8db050889b358c5e63d80e871dc8c2d3491ae495a087c0f0
AMLC002018,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002018.jpg,5,sha256:efff7b4579e13830df2029cc81e722f3e22ce16c3b6c5283e68793abfc0ba11f,efff7b4579e13830df2029cc81e722f3e22ce16c3b6c5283e68793abfc0ba11f
AMLC002019,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002019.jpg,5,sha256:7c5e13bd02091426e53c3c9b49b19e21898e2c58079a9cbd4677596956109116,7c5e13bd02091426e53c3c9b49b19e21898e2c58079a9cbd4677596956109116
AMLC002020,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002020.jpg,3,sha256:731c81a1f5f59694c0f17c76ae704c99ed0969315c0cc294daf7d680dc785434,731c81a1f5f59694c0f17c76ae704c99ed0969315c0cc294daf7d680dc785434
AMLC002021,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002021.jpg,1,sha256:4f16cd8ffefa8400e1618751d79cccabe44cbd76c4477ae72d2ccf97bacfd1cb,4f16cd8ffefa8400e1618751d79cccabe44cbd76c4477ae72d2ccf97bacfd1cb
AMLC002022,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002022.jpg,4,sha256:46bf357436b079358736258e9b1aab9c0fe59ac8e51b1711f9cce42d733e7288,46bf357436b079358736258e9b1aab9c0fe59ac8e51b1711f9cce42d733e7288
AMLC002023,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002023.jpg,2,sha256:3e15b6db34878be2b7b7f5c8b3d391ae164b8efa15f4a4da74ec2be79e8f0b25,3e15b6db34878be2b7b7f5c8b3d391ae164b8efa15f4a4da74ec2be79e8f0b25
AMLC002024,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002024.jpg,3,sha256:8816550402c26dd82c2933ebd4f3d93383905ff98f69efb739da2c53f996e7f0,8816550402c26dd82c2933ebd4f3d93383905ff98f69efb739da2c53f996e7f0
AMLC002025,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002025.jpg,3,sha256:05c31f1b60c49601cbe4b7c283014103aa1f6b4af4e0175b5890549b53917f13,05c31f1b60c49601cbe4b7c283014103aa1f6b4af4e0175b5890549b53917f13
AMLC002026,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002026.jpg,1,sha256:991285d44e1a751aba2dd91e15d56ce75ccb21aa7d76aae91197d61faefef46d,991285d44e1a751aba2dd91e15d56ce75ccb21aa7d76aae91197d61faefef46d
AMLC002027,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002027.jpg,5,sha256:d0efd94717ca5070419cf0dc45e44438d0cd86150c3fe2d6aa3d880bf6a40332,d0efd94717ca5070419cf0dc45e44438d0cd86150c3fe2d6aa3d880bf6a40332
AMLC002028,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002028.jpg,4,sha256:2ff9ed10ee5bf17f6e1665d14e6494fc701791bd532d4ce855952e990a8f6ea0,2ff9ed10ee5bf17f6e1665d14e6494fc701791bd532d4ce855952e990a8f6ea0
AMLC002029,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002029.jpg,3,sha256:f6d233511156ad495450a671308ed7697eff68d02b8de7b63dab4cdad9d56515,f6d233511156ad495450a671308ed7697eff68d02b8de7b63dab4cdad9d56515
AMLC002030,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002030.jpg,3,sha256:537ef7fb5545b78d4effd9a9b9edd12de17105dccd11f3d8a11f53de7d5eb346,537ef7fb5545b78d4effd9a9b9edd12de17105dccd11f3d8a11f53de7d5eb346
AMLC002031,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002031.jpg,1,sha256:7609cc0bd03128366669b8954129d99a542004b8092aa4448884639c68cc2666,7609cc0bd03128366669b8954129d99a542004b8092aa4448884639c68cc2666
AMLC002032,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002032.jpg,1,sha256:aa6573209ed61315afabe4ac3de7aa8e9841ad045fedc355d830657fd9db0d07,aa6573209ed61315afabe4ac3de7aa8e9841ad045fedc355d830657fd9db0d07
AMLC002033,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002033.jpg,4,sha256:622ebfdb4938e47b3029bc5d52fe0d26c26013213fa920ddea19d60cd900aa39,622ebfdb4938e47b3029bc5d52fe0d26c26013213fa920ddea19d60cd900aa39
AMLC002034,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002034.jpg,5,sha256:bf8be27e26e581cfc8266cc4b314c3b64d1444d5772bacc0613d06c8636da94b,bf8be27e26e581cfc8266cc4b314c3b64d1444d5772bacc0613d06c8636da94b
AMLC002035,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002035.jpg,3,sha256:8dbcd707ffe352186968b3c18dc518915707fd88b14238655d0340b1f4da7bab,8dbcd707ffe352186968b3c18dc518915707fd88b14238655d0340b1f4da7bab
AMLC002036,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002036.jpg,5,sha256:d077fc54cbc261dfbb147526eee9609625c5b3e9a29cf565779c3cf940a1d755,d077fc54cbc261dfbb147526eee9609625c5b3e9a29cf565779c3cf940a1d755
AMLC002037,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002037.jpg,2,sha256:a7bf3800f053cd45614205d5fa8a12baafb53a118cc4764afb172bfff9fff188,a7bf3800f053cd45614205d5fa8a12baafb53a118cc4764afb172bfff9fff188
AMLC002038,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002038.jpg,5,sha256:d5c311674a1402f8fec0419a13363c05eeec95a811e99051ec6cb3079082198d,d5c311674a1402f8fec0419a13363c05eeec95a811e99051ec6cb3079082198d
AMLC002039,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002039.jpg,3,sha256:4e19c331e117ce68737f9a6c13d11726b594debd00954ad4e8374d20f259ff85,4e19c331e117ce68737f9a6c13d11726b594debd00954ad4e8374d20f259ff85
AMLC002040,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002040.jpg,1,sha256:749bceef5f6aa2c3405af89128d33ce989a874423ede3e8af469ef76d91090bf,749bceef5f6aa2c3405af89128d33ce989a874423ede3e8af469ef76d91090bf
AMLC002041,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002041.jpg,4,sha256:a9097cb147a85182d3f17ccdc754909cfc9473864f432cbdb18b651ff59d806c,a9097cb147a85182d3f17ccdc754909cfc9473864f432cbdb18b651ff59d806c
AMLC002042,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002042.jpg,4,sha256:6f75ffdaa7a3fcb1fbb584e317491d36a7da14f1595f417c59e59b08a5e908df,6f75ffdaa7a3fcb1fbb584e317491d36a7da14f1595f417c59e59b08a5e908df
AMLC002043,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002043.jpg,3,sha256:ef08154d90dac61374be6ae907b1799bba997fe3ccbd468153c39a9b87c4ea27,ef08154d90dac61374be6ae907b1799bba997fe3ccbd468153c39a9b87c4ea27
AMLC002044,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002044.jpg,4,sha256:ef69b49d4cde1cf8b66185e1787afe9ebb6c691cb34a9a4428c88a4a702589be,ef69b49d4cde1cf8b66185e1787afe9ebb6c691cb34a9a4428c88a4a702589be
AMLC002045,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002045.jpg,1,sha256:5580dfb73e05eb94d6e4607c4f58e5719eb4454e9361fadbbaf41fdb8c86596f,5580dfb73e05eb94d6e4607c4f58e5719eb4454e9361fadbbaf41fdb8c86596f
AMLC002046,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002046.jpg,2,sha256:a7810ce5ed81815214897a9e1ac312b21e01e95c95d4f51a9d99cbebe5f874d9,a7810ce5ed81815214897a9e1ac312b21e01e95c95d4f51a9d99cbebe5f874d9
AMLC002047,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002047.jpg,3,sha256:3fc21710f40ca4782df2ca174df6167a13c15a157716852608df531b8d97bbb6,3fc21710f40ca4782df2ca174df6167a13c15a157716852608df531b8d97bbb6
AMLC002048,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002048.jpg,4,sha256:390d7a82e133c16efcd184576089bb298d3b7f0b08dd4d094735753b1c1596fb,390d7a82e133c16efcd184576089bb298d3b7f0b08dd4d094735753b1c1596fb
AMLC002049,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002049.jpg,5,sha256:543729d712ca770be3bfdbe374886f9a2515526c3b5de6699251cb80c7377416,543729d712ca770be3bfdbe374886f9a2515526c3b5de6699251cb80c7377416
AMLC002050,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002050.jpg,2,sha256:fc683a677726ce178901a8f75aa0fa85e8e486bbaedcd7f4efe5bedb08ffe192,fc683a677726ce178901a8f75aa0fa85e8e486bbaedcd7f4efe5bedb08ffe192
AMLC002051,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002051.jpg,3,sha256:1c986a26686224b6d8ca8c82a5c82527ca5601442b2b65608a2ecbc3e2189f3c,1c986a26686224b6d8ca8c82a5c82527ca5601442b2b65608a2ecbc3e2189f3c
AMLC002052,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002052.jpg,1,sha256:326f8358d65614ad1ec6288087a12215de09b61aa08c2a9abbc7481bf59d16cc,326f8358d65614ad1ec6288087a12215de09b61aa08c2a9abbc7481bf59d16cc
AMLC002053,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002053.jpg,5,sha256:1ef6c3668f79964e2ff4d9c648af93e96c3badff85fc18a6bd46d3e082fdb56f,1ef6c3668f79964e2ff4d9c648af93e96c3badff85fc18a6bd46d3e082fdb56f
AMLC002054,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002054.jpg,5,sha256:3000aea230363c49fc54b6b1582d38237c3bd9f286f4219bb18b47f46ddfd883,3000aea230363c49fc54b6b1582d38237c3bd9f286f4219bb18b47f46ddfd883
AMLC002055,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002055.jpg,5,sha256:1c24f073c3449dd9fdbcbfe000d5503345b3e8fa57714c6462fe0794aa245d44,1c24f073c3449dd9fdbcbfe000d5503345b3e8fa57714c6462fe0794aa245d44
AMLC002056,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002056.jpg,4,sha256:134e7765412e77660e7cc979e4063d60f027f175d38e75db3a6263bfe99b4ae4,134e7765412e77660e7cc979e4063d60f027f175d38e75db3a6263bfe99b4ae4
AMLC002057,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002057.jpg,1,sha256:de90ba36c013f222427733e4541ddcec615eee86bfd821e7bc5dbbcc968bed89,de90ba36c013f222427733e4541ddcec615eee86bfd821e7bc5dbbcc968bed89
AMLC002058,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002058.jpg,1,sha256:5aa76f0a906ccf0e0287eb6b470275eaf3e119c329152c5f941e0ba15b7a525e,5aa76f0a906ccf0e0287eb6b470275eaf3e119c329152c5f941e0ba15b7a525e
AMLC002059,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002059.jpg,1,sha256:7d71c0ca017a8335d4a67d0da596c61164c6761c168b8f6233ff67a1b805d82d,7d71c0ca017a8335d4a67d0da596c61164c6761c168b8f6233ff67a1b805d82d
AMLC002060,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002060.jpg,3,sha256:c8bd18318cf5b3c3970f5e0e88f0f742b79cee9603397769c0bc90f373efde8d,c8bd18318cf5b3c3970f5e0e88f0f742b79cee9603397769c0bc90f373efde8d
AMLC002061,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002061.jpg,3,sha256:668ac1798e4a4daac3f2f1825bb5183907e05ba43ba2155efaaff0051d712b83,668ac1798e4a4daac3f2f1825bb5183907e05ba43ba2155efaaff0051d712b83
AMLC002062,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002062.jpg,2,sha256:2f569447ab76fdbaeb5c3e0f0140366f6a8c05ed778598cdfcd76bcf2305ff08,2f569447ab76fdbaeb5c3e0f0140366f6a8c05ed778598cdfcd76bcf2305ff08
AMLC002063,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002063.jpg,2,sha256:569a2241c8dcfd500aae3bd58c8ddec503f53d763364c4e80b0d3ca72add0135,569a2241c8dcfd500aae3bd58c8ddec503f53d763364c4e80b0d3ca72add0135
AMLC002064,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002064.jpg,1,sha256:5c45597c3a7e57279f0ae1f180b58825ff73ba41560e663e933290148ee0ce19,5c45597c3a7e57279f0ae1f180b58825ff73ba41560e663e933290148ee0ce19
AMLC002065,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002065.jpg,4,sha256:003ab6064a224ebd43aa2078483fc628bda673af4d9b5c48e036da83782c3d92,003ab6064a224ebd43aa2078483fc628bda673af4d9b5c48e036da83782c3d92
AMLC002066,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002066.jpg,4,sha256:e84f0c6ceec03cb4692bcb98bfbb66458f3b3638908c30b4c841d06baaa39b46,e84f0c6ceec03cb4692bcb98bfbb66458f3b3638908c30b4c841d06baaa39b46
AMLC002067,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002067.jpg,2,sha256:319ffd884ecdded8875da3979fb8859d05a357f3f7f1f8fe6a4ed167f88e756a,319ffd884ecdded8875da3979fb8859d05a357f3f7f1f8fe6a4ed167f88e756a
AMLC002068,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002068.jpg,4,sha256:d82312c782ebc282fc457d6ab6a89b8ba284f0a75421da0a251566c616f23821,d82312c782ebc282fc457d6ab6a89b8ba284f0a75421da0a251566c616f23821
AMLC002069,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002069.jpg,1,sha256:5a68a1b830bc54bf5a8b51af73c26e8cba39aaac342ed81bc5e707fe938a86b8,5a68a1b830bc54bf5a8b51af73c26e8cba39aaac342ed81bc5e707fe938a86b8
AMLC002070,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002070.jpg,3,sha256:e86888fa2e070c9a1c6e71db143b445afffc315788900c95cfd6adb43d79e1fc,e86888fa2e070c9a1c6e71db143b445afffc315788900c95cfd6adb43d79e1fc
AMLC002071,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002071.jpg,1,sha256:29391b6cff5339f56db72b5bb391a43492d1f818797cf91be7c27f01213ded14,29391b6cff5339f56db72b5bb391a43492d1f818797cf91be7c27f01213ded14
AMLC002072,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002072.jpg,1,sha256:5375c93eabc1a9e6ef3ede7a6b76baae6e316282a855e9a1a9e895b592d549ba,5375c93eabc1a9e6ef3ede7a6b76baae6e316282a855e9a1a9e895b592d549ba
AMLC002073,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002073.jpg,4,sha256:b57d1dcad873e1da125fbc894f8550baa45afc6d4d97e892410a14fd6cff2d36,b57d1dcad873e1da125fbc894f8550baa45afc6d4d97e892410a14fd6cff2d36
AMLC002074,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002074.jpg,5,sha256:59859fdeda2e4a944608d3772b34e4c4116f96add34a024c6740ec1844be9625,59859fdeda2e4a944608d3772b34e4c4116f96add34a024c6740ec1844be9625
AMLC002075,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002075.jpg,5,sha256:35117c7b67d5f03e5fd209634493381cb598e129bffce468c309e44f6c723556,35117c7b67d5f03e5fd209634493381cb598e129bffce468c309e44f6c723556
AMLC002076,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002076.jpg,5,sha256:b90ae2033a3aca99b3f3a2b2862d8b270003625e9471f5559f57310883214cec,b90ae2033a3aca99b3f3a2b2862d8b270003625e9471f5559f57310883214cec
AMLC002077,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002077.jpg,4,sha256:b635709a597373a103a910317d25ad9883bc678a71c7da604822bf1b5abb247e,b635709a597373a103a910317d25ad9883bc678a71c7da604822bf1b5abb247e
AMLC002078,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002078.jpg,5,sha256:533da241638a86d860ba71bebc18a9bca6d8a28c8464ea62d22f28ebdd5f08a6,533da241638a86d860ba71bebc18a9bca6d8a28c8464ea62d22f28ebdd5f08a6
AMLC002079,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002079.jpg,5,sha256:f6e2d56f10fd4045e3d461edebcf60f46cb81c1671d970e603ab13ff84eb51b7,f6e2d56f10fd4045e3d461edebcf60f46cb81c1671d970e603ab13ff84eb51b7
AMLC002080,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002080.jpg,3,sha256:326540c6a89eb572c3d1ce0d7f1be8a87dbd96589a0fba81108bf0635b2d3022,326540c6a89eb572c3d1ce0d7f1be8a87dbd96589a0fba81108bf0635b2d3022
AMLC002081,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002081.jpg,2,sha256:a7131fa77cec5bc90cab3a3be0ebfd593ae254828af6fba25cb275685159b0e2,a7131fa77cec5bc90cab3a3be0ebfd593ae254828af6fba25cb275685159b0e2
AMLC002082,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002082.jpg,4,sha256:d8283757e37a294b64231382906000ddfb35290d319b95b91c39356ff0d2dafb,d8283757e37a294b64231382906000ddfb35290d319b95b91c39356ff0d2dafb
AMLC002083,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002083.jpg,1,sha256:1a4a0b17b66d483e6ab512f397ac26a1c94baaf7037fbf8d26bcee779ab1da8e,1a4a0b17b66d483e6ab512f397ac26a1c94baaf7037fbf8d26bcee779ab1da8e
AMLC002084,C:\ITDA_OCR_CODE\학습대상데이터\AMLC002084.jpg,5,sha256:de8bd809556426d12c28653bd92e527de97daf0a38faba9708d9a38488ad8a20,de8bd809556426d12c28653bd92e527de97daf0a38faba9708d9a38488ad8a20
