new_filename,dataset,split,original_archive,original_path,original_filename,width,height,sha256,license,source_url
012979.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07860.jpg,img_07860.jpg,1760,1738,ea754cdf7eec47908a7b14d925800a862d456c4685f949cabe8f7e5c788a8ab0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012980.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07861.jpg,img_07861.jpg,712,623,e400a8e3d66acfaf5a3e5393183ab2010ac32e1351a3416e1bd7efc0b54bd21c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012981.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07862.jpg,img_07862.jpg,467,381,438a7a0e6fda18ef2df00be427f340d4b5c4b8ed3102b0b051855788df4478b4,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012982.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07863.jpg,img_07863.jpg,1034,689,6b201e24da1a50e9351186c3c767f68330f81b527184b3ab1e82ca737e7a2297,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012983.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07864.jpg,img_07864.jpg,618,515,76c52a084bebaa3ccd7821bdd7f25aa2c52e424f87b385be3f4dc76a46b872df,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012984.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07865.jpg,img_07865.jpg,595,508,4e38906d829c00a7c60c4b15ab9b8e50ab6123b876f23cd6259893afd28742a3,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012985.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07866.jpg,img_07866.jpg,1280,1920,8b57284779a6a5a529451a03217afc775f4358f9a46d434d1039e83298e2ff56,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012986.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07867.jpg,img_07867.jpg,1025,1367,b08b9a90601652e7e3f605b4f4e26c96209df54552b2c39f25dcfbb146eced7e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012987.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07868.jpg,img_07868.jpg,3060,1720,613d34a1cfac64c5aa1e9e8a5b89096fc8bad3f62964ae25cd7d31532a1a785c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012988.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07869.jpg,img_07869.jpg,640,480,ff774958397fc06cc283ba28613fafbf1a0fa378516972f100dc45d34c51992b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012989.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07870.jpg,img_07870.jpg,939,1080,716109e514dcbd6cf0b2f852960eaac9d7a9859d586b62312a34afde806940c5,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012990.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07871.jpg,img_07871.jpg,287,329,9cc72c1a78dfa1b9d3666613ebb4df4c0e01274aebc4935df3a27116faa10ce0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012991.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07872.jpg,img_07872.jpg,530,589,1749152baa2c8d1178d399f364320913f46adb959e96c7b2f31a670e438d7743,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012992.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07873.jpg,img_07873.jpg,1280,853,efe16576f105a138e14420e9fe32c307c6208bcfc64c456c5b390e470cde7abc,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012993.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07874.jpg,img_07874.jpg,803,803,26b1c2ee07224351b2849984050523c655fbce2d59288b3927ac9413a50ff1c3,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012994.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07875.jpg,img_07875.jpg,640,424,d1e2d5ea77e2d1debc5413610182d2888779ab5af0f4c0d921e08271f0fcb695,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012995.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07876.jpg,img_07876.jpg,230,249,b293edc4d723ceaf1fbca8fc258c1a81f385d4069496c1fb8d221c2c1155ea5f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012996.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07877.jpg,img_07877.jpg,900,1200,ecadb93fdda6e7feac96b878ea778b6748944e4eb5da70ae892bedbbd5cc042d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012997.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07878.jpg,img_07878.jpg,750,750,83bf033dd67f6363ed0ca2bc969db7a43fb27f552f9ca8d978443ebb700eb87c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012998.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07879.jpg,img_07879.jpg,1295,942,3a01c1376145afb541231fc095b3ee058294284dd3d5e22070cc23ee28b39181,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
012999.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07880.jpg,img_07880.jpg,1000,803,3baa0b2b6c3585f15b630eefa3f26ad8d66405abb5923496b957aac8d5be1ce8,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013000.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07881.jpg,img_07881.jpg,600,562,f256ae0727f9465fe3dba6dd4114f2465a97378b61d9f5b696abc9a62d4b6d6f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013001.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07882.jpg,img_07882.jpg,2525,1683,8db108b0b2b99f27369d9f3847a90f58d12e15586554fd1521b01a73d18fb98f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013002.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07883.jpg,img_07883.jpg,630,840,9a02163123612b3bf47b4c7dfab434561174ced2646053d640309ca124aae4d3,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013003.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07884.jpg,img_07884.jpg,391,380,006c9a2ef367ae350c2e15587cc5a7f5092cdf8036c3b79c0b447db85328c4ae,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013004.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07885.jpg,img_07885.jpg,831,397,ed9ed5c1938f662f24a0b05a6c328ab2156885dea858b308c46ed3f7c4012b11,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013005.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07886.jpg,img_07886.jpg,533,400,69696c4c3f5be1cac04527416276a8ea445c777ee88e36ce34f861eaf2df68a1,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013006.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07887.jpg,img_07887.jpg,592,610,0b43fd18ac21d083d95e81302a50826027ac1489fb27a6bafc17ab698dea9bbb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013007.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07888.jpg,img_07888.jpg,390,466,835957a00e7c0e0d5911b323c49ae28ff836d3c0971ec181b0c133697730c5d5,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013008.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07889.jpg,img_07889.jpg,1650,1200,fd927bcc459f29c75f5329119245914e3756f8bd2b3ea7e5230a0303aae18517,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013009.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07890.jpg,img_07890.jpg,1268,1327,c4cc5849062d14dfaa927d903b32f85e0dcfd9d816be49ac2b91c9500ddfdc65,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013010.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07891.jpg,img_07891.jpg,704,731,7ee2632b9e88a9cb14ee705c3fedb147b8814ae26cc426478bfd0bbbc4cf0ce0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013011.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07892.jpg,img_07892.jpg,220,230,397c4b0287a49fccda40e2815bae0b7d400f63e9253c5f731e5111c87ace315d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013012.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07893.jpg,img_07893.jpg,805,424,486a3068c966daeefc9137ce75b86e38834974c4a5001bd73cceb79b78885b75,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013013.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07894.jpg,img_07894.jpg,1001,828,adbba1b7eb6ef0dcbddb195c22fcf07978d29e1231af0e44bd715dd026ba557c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013014.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07895.jpg,img_07895.jpg,499,480,7671e6c1c8dacdee3d18e906d87ec8b07f9a78c873804239f3d0d7c093a270c8,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013015.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07896.jpg,img_07896.jpg,595,508,a2c32370105d98c63cb1f9f6da36d1c61f6e12ad6938be42ef356495e48abcef,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013016.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07897.jpg,img_07897.jpg,2049,1433,d5f0213df4af0baffe862c5765322fa5ce2cc2d26af45f1fa91d6c0264ef74df,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013017.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07898.jpg,img_07898.jpg,542,964,a54e8d7902bd18da3f5d9b9b1139e40c220c7a6ac587799f673192201b52ec38,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013018.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07899.jpg,img_07899.jpg,170,127,7fee13007f58d2a07926cb15905cffb3da347a8e2f994b8c675b54233857c95e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013019.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07900.jpg,img_07900.jpg,247,158,ee8c95393107de8f0704e2cf538442da7bad50d9cfdc08a55f73bbc27c21bdf2,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013020.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07901.jpg,img_07901.jpg,726,488,6c98740a35cfe74ccc47796b6e0e6b3aa221a8fffa307f154bbae6335810e7dc,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013021.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07902.jpg,img_07902.jpg,521,416,b25f627a72b0ab862f217a83312e398982a00817633032fcc01172ec3a8e3262,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013022.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07903.jpg,img_07903.jpg,1100,1100,8691c0c3543dc7f9948b290f4c895bdbaddcd82c74616de5ad4fe83e8f6b488c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013023.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07904.jpg,img_07904.jpg,445,251,1bf246ba44ba373491f4d77bd75d8b201b0335b04a724e1660d9782e2b123e36,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013024.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07905.jpg,img_07905.jpg,611,431,7f5be6691f14d1d47f6a24917586ec96bacffdb88b96fe785e4a399eea6c80e4,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013025.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07906.jpg,img_07906.jpg,900,1200,5215d778aec0c39aae2b3e7ed30b5982ad3f2c23152290ff0a6dad3698f65ea2,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013026.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07907.jpg,img_07907.jpg,881,676,3aa3865cf2b00c71ea026e83a20ef02f8a90c162b04b7f6fc78c0c7704fbd890,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013027.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07908.jpg,img_07908.jpg,900,1200,8ab14eb47f91ad4c6353aa15ef52bf80787f5c4b3573cf5d21fb00100b001dc7,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013028.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07909.jpg,img_07909.jpg,595,414,6686fe3de70f48a7177cefdee0543b9497495789dc283e1fba91230d82ee1af4,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013029.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07910.jpg,img_07910.jpg,1726,1295,ed521d1472faa405ff8f2f13dfadd28437620e87a6845443605e776fe1ba486c,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013030.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07911.jpg,img_07911.jpg,661,536,35a76e74c2726df213b11b2b355145904bf55cfac4619e8db4085454fa7d505e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013031.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07912.jpg,img_07912.jpg,761,250,c85df1807baa733e8c22e0c423ff5d18b2aa7a5a71c10a54fb9f25937c9cf33e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013032.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07913.jpg,img_07913.jpg,887,890,f5c4602a6a28c496b21d6adc42023d763b795a649189960895a6d7a5205715ee,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013033.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07914.jpg,img_07914.jpg,796,526,add16e3ba2af5831014b3926968720eb21002748b7499b0601cb521e68643bdb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013034.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07915.jpg,img_07915.jpg,936,818,c6fa5837e910516cc6bd86a31afa84a8fdef256c5bf54774810c024db7959e5e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013035.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07916.jpg,img_07916.jpg,393,555,b4f2e0beaeff60116337e8040898fcd77d695f686d510098e6a0210d80ffd50e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013036.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07917.jpg,img_07917.jpg,456,574,d723553bc62850d8a2e84413a4e90229ea5e6d8bb34003f2643c3742c5b35a3e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013037.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07918.jpg,img_07918.jpg,557,607,722fcf7455f287a3ecb6af697168871b234da11c0145ad041f1ca62f51281e3b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013038.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07919.jpg,img_07919.jpg,821,585,dc60bf71feac01632c652bbf14d87bbf5a11aeb9c4971e69b23a1dfb0abca82b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013039.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07920.jpg,img_07920.jpg,775,678,07b659187ea65c164a2e09101580cec0a50e043f6dc61318dbfd6167121a31d3,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013040.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07921.jpg,img_07921.jpg,684,622,cca13007c6af46dcfa2a7ef42f3935942e81b61927cc4d0dc6fe59afc8f88da5,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013041.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07922.jpg,img_07922.jpg,1200,1200,8fc4b0e3069365b946b8f373b7daaea8d3ab0ef1cd5dd0005640c228d20f2913,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013042.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07923.jpg,img_07923.jpg,616,462,3a0f13d72ad0d94139b559ca29f366105961c3989194cdf039fed4f7854342d4,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013043.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07924.jpg,img_07924.jpg,541,291,ee1bcced94a92a1fe44a2b5cf6b99394e134035749fe4cb6dec387c97d73ce1f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013044.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07925.jpg,img_07925.jpg,1935,1290,7d82e3a4ff86e2e776b36a51e4f00ea5fcd9455b3d952d39632a29abf1e47ab0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013045.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07926.jpg,img_07926.jpg,1686,1124,3e83344da30114ea71e9563d120efd32d574de3819a3cf735470b412276c5ddd,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013046.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07927.jpg,img_07927.jpg,901,1200,99e80d11e39d440c83e5bca6d6e5451f7a0860a8ef44313acf414375e991afde,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013047.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07928.jpg,img_07928.jpg,980,929,4e0a15ab45182b458f8f44b68b89ed40bd92d50220922b511d4d34083a6ab940,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013048.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07929.jpg,img_07929.jpg,1610,2146,b94532e1709720af60dbd8ce3580c08989380619a98671555c133d002b7c358f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013049.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07930.jpg,img_07930.jpg,1024,768,cecdb3dd3754b4efa6c0c3813b4c10c31e0e99d68bd2abb9b557215d2a817f5b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013050.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07931.jpg,img_07931.jpg,683,567,b42f360cb723bbdcfdacb36ad70702a2e1cd1aaa2b2332262b8d40ce8d552281,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013051.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07932.jpg,img_07932.jpg,433,199,f1369e2051a55c94ba388ed5f8efcdf3909db22480acc349bee5feffae18798b,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013052.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07933.jpg,img_07933.jpg,1285,1714,f6e616e45d59c80388bce0eccf67965209445013c3f8eb7e6951410642813276,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013053.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07934.jpg,img_07934.jpg,1113,1262,6ce1a5829869fcecdf005bc55aa9f8b3e4b9d0c30bf7af6e5120820fac6536d6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013054.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07935.jpg,img_07935.jpg,785,565,ef4663285507ef2be108ca16b991a635c7bb941d12e3168edbd2c91dc68db1b6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013055.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07936.jpg,img_07936.jpg,1274,716,1be59faf31e0fabc6b6318dd8a894313a0e747253aac8c60da0894d9b4192bce,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013056.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07937.jpg,img_07937.jpg,1073,1610,d1120436ecb1d97398f8feb948580f30b0e8595150dad9d8d1dfa50856003699,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013057.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07938.jpg,img_07938.jpg,779,685,9f646a313a8384411556c89cb9df782eca6e9a971edf41430d9008e0edb754bb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013058.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07939.jpg,img_07939.jpg,644,442,398bf0e04e329af2e56bef02c7c6e0ad2f4fc9e36ad2c67fcac4fce0a4ad4680,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013059.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07940.jpg,img_07940.jpg,1280,826,4cd15557dc2a6c09434863832124fb3fc406f704edc00b964d8913c0d8f88ba6,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013060.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07941.jpg,img_07941.jpg,3024,4032,143f363e2c39bc9341d9249a98daf9c5ec9db638fa96a1865b95eacea0bac895,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013061.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07942.jpg,img_07942.jpg,1394,1832,bd29fea40cc7e79ee8506e5301027182ce38d40635ffee85a3efba743fc3d58e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013062.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07943.jpg,img_07943.jpg,2048,1652,204858d5a53873c22cd5bb1eb6bfb3a3f5e35251edf1f2a8104f87fd281fc819,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013063.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07944.jpg,img_07944.jpg,616,422,e0eacbb1b5055ff36c0a852f6de62d7788c5d2cd938236e56c2173c2d75a7060,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013064.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07945.jpg,img_07945.jpg,1184,1577,241ccc0270e441d37bbb2a72b51dde639e368105e4c61568bdbd9cbaa64799ac,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013065.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07946.jpg,img_07946.jpg,606,470,695eff0649cbbd19c007c400256137ac4a6fada91e07362e3411bb9d22e14a6a,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013066.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07947.jpg,img_07947.jpg,1590,1054,3d379c2ca5ddad090be4b2d5f8737f59833dcd3655f94a3bd018f45de7ebc204,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013067.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07948.jpg,img_07948.jpg,1965,2621,b68f8eeb901b0dd3f923290a6f4e0036b89fdfefabd141f5a5f991f356b62e4e,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013068.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07949.jpg,img_07949.jpg,673,326,36ba2974c0575af60c9a4f277f4aac454520b02ce188165fb32297a8d3337a72,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013069.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07950.jpg,img_07950.jpg,841,842,94aab282edd07d4dd3414f8be899218c24701e21f70a2b00bb298dad2477b9c8,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013070.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07951.jpg,img_07951.jpg,416,281,68057f80561ec735a8c515ffa444e9c83761739bb9aaf98af33715b5e5f290f2,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013071.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07952.jpg,img_07952.jpg,1707,1194,35e0902bb806dad7890e7266ebba991b83060b6afe5b3dd9acb86681c66f4ceb,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013072.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07953.jpg,img_07953.jpg,711,733,c467d21086959a9c7c4e112f56f2b48352ece484a81bb886d26642a6e8641085,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013073.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07954.jpg,img_07954.jpg,1600,1064,f199fd3b83af884044e2da5beeba45c7d20c8ebde65a0ed6ea939258c32ac55f,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013074.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07955.jpg,img_07955.jpg,1869,1050,1f4766a615f76b24e5f0821b34a78f4787ec2040373d2bb4cafcd1d91cc2c408,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013075.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07956.jpg,img_07956.jpg,835,789,e81e1ace41708e48397b8978bde1f2811804603ea313feaf0c89ead8a58e94fc,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013076.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07957.jpg,img_07957.jpg,921,867,5e9c51198e6f65316502ce785eef2812a09935d63d441c954ed259abe748cb1d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013077.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07958.jpg,img_07958.jpg,587,495,a141c7776ea0b8637382b0be402ce25cf4b566d7ad9cacb0a1b1f289246f2948,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013078.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07959.jpg,img_07959.jpg,831,1200,14b18351262c86821224b606983be493e49c33061b7a7ebc59a211c61afc5467,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013079.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07960.jpg,img_07960.jpg,727,1091,69c298179d9d3da238ea21c2b97720a4660519d72279025b6570c8edab51e37d,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013080.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07961.jpg,img_07961.jpg,542,567,a860faca5af30b7ebd95b83096e64375d924c3b475cef5ca2d798baf139fe394,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
013081.jpg,ExpDate,synthetic_train,Products-Synth.zip,Products-Synth/images/img_07962.jpg,img_07962.jpg,371,277,1e4e0e66217165785885f122c4ced39101997bea58b8ece7503f9023de96bdf0,CC BY 4.0,https://felizang.github.io/expdate/index_expdate.html
